rank,股票名称,总市值,日期
31,sh113524,22.67,2023-05-08
32,sh113649,22.69,2023-05-08
33,sz123100,22.79,2023-05-08
34,sz128072,22.85,2023-05-08
35,sz123141,23.25,2023-05-08
36,sz123011,23.47,2023-05-08
37,sz128062,23.51,2023-05-08
38,sz128127,24.02,2023-05-08
39,sz123166,24.03,2023-05-08
40,sz123173,24.09,2023-05-08
41,sz123159,24.17,2023-05-08
42,sh113535,24.2,2023-05-08
43,sh113573,24.93,2023-05-08
44,sz128049,24.93,2023-05-08
45,sh111005,25.02,2023-05-08
46,sz123106,25.12,2023-05-08
47,sz123080,25.23,2023-05-08
48,sz123127,25.37,2023-05-08
49,sh111011,26.21,2023-05-08
50,sz123171,26.43,2023-05-08
1,sh113576,13.09,2023-05-09
2,sh113578,13.4,2023-05-09
3,sh118016,14.43,2023-05-09
4,sz123052,14.82,2023-05-09
5,sz128118,16.02,2023-05-09
6,sh118017,16.09,2023-05-09
7,sh113546,16.29,2023-05-09
8,sz123160,16.36,2023-05-09
9,sz123163,16.98,2023-05-09
10,sz128120,17.46,2023-05-09
11,sh113595,17.56,2023-05-09
12,sz123153,17.86,2023-05-09
13,sh113561,17.87,2023-05-09
14,sh113589,18.17,2023-05-09
15,sh113566,18.67,2023-05-09
16,sz123155,19.02,2023-05-09
17,sh113601,19.15,2023-05-09
18,sz123126,19.19,2023-05-09
19,sh118029,19.76,2023-05-09
20,sz128100,19.84,2023-05-09
21,sz123177,19.99,2023-05-09
22,sz128143,20.02,2023-05-09
23,sz128082,20.08,2023-05-09
24,sh113574,20.23,2023-05-09
25,sz123140,20.35,2023-05-09
26,sz123088,20.49,2023-05-09
27,sz123187,20.66,2023-05-09
28,sz128066,21.06,2023-05-09
29,sz127078,21.77,2023-05-09
30,sz127080,21.85,2023-05-09
31,sh113649,22.08,2023-05-09
32,sz123100,22.33,2023-05-09
33,sz128049,22.43,2023-05-09
34,sh113524,22.44,2023-05-09
35,sz128072,22.63,2023-05-09
36,sz123141,22.73,2023-05-09
37,sz123011,22.87,2023-05-09
38,sz123166,22.94,2023-05-09
39,sz128062,23.02,2023-05-09
40,sz123159,23.24,2023-05-09
41,sz123173,23.49,2023-05-09
42,sz128127,23.71,2023-05-09
43,sz123127,24.27,2023-05-09
44,sh113535,24.4,2023-05-09
45,sh113573,24.56,2023-05-09
46,sz123080,24.63,2023-05-09
47,sh111005,24.67,2023-05-09
48,sz123106,24.92,2023-05-09
49,sz123044,25.61,2023-05-09
50,sz123112,25.89,2023-05-09
1,sh113576,12.7,2023-05-10
2,sh113578,12.7,2023-05-10
3,sh118016,14.41,2023-05-10
4,sz123052,14.95,2023-05-10
5,sh118017,16.0,2023-05-10
6,sz128118,16.18,2023-05-10
7,sh113546,16.55,2023-05-10
8,sz123160,16.62,2023-05-10
9,sz123163,17.24,2023-05-10
10,sh113595,17.66,2023-05-10
11,sz128120,17.82,2023-05-10
12,sz123153,18.08,2023-05-10
13,sh113589,18.26,2023-05-10
14,sh113561,18.27,2023-05-10
15,sh113566,18.71,2023-05-10
16,sz128100,18.92,2023-05-10
17,sz123155,19.33,2023-05-10
18,sh113601,19.35,2023-05-10
19,sz123126,19.58,2023-05-10
20,sh118029,19.84,2023-05-10
21,sz123177,20.06,2023-05-10
22,sh113574,20.23,2023-05-10
23,sz123140,20.23,2023-05-10
24,sz128143,20.24,2023-05-10
25,sh113628,20.38,2023-05-10
26,sz128082,20.63,2023-05-10
27,sz123088,21.21,2023-05-10
28,sz128066,21.33,2023-05-10
29,sz123187,21.38,2023-05-10
30,sz127078,21.97,2023-05-10
31,sh113649,22.37,2023-05-10
32,sh113524,22.48,2023-05-10
33,sz128049,22.5,2023-05-10
34,sz123100,22.58,2023-05-10
35,sz128072,22.77,2023-05-10
36,sz128062,22.97,2023-05-10
37,sz123141,23.04,2023-05-10
38,sz123173,23.49,2023-05-10
39,sz123166,23.51,2023-05-10
40,sz123159,23.59,2023-05-10
41,sz128127,23.9,2023-05-10
42,sz127080,24.04,2023-05-10
43,sz123011,24.13,2023-05-10
44,sz123127,24.33,2023-05-10
45,sh113535,24.52,2023-05-10
46,sh113573,24.54,2023-05-10
47,sh111005,24.72,2023-05-10
48,sz123080,24.75,2023-05-10
49,sz123106,25.07,2023-05-10
50,sz123044,25.72,2023-05-10
1,sh113578,13.05,2023-05-11
2,sh113576,13.34,2023-05-11
3,sh118016,14.5,2023-05-11
4,sz123052,15.16,2023-05-11
5,sh118017,16.03,2023-05-11
6,sz128118,16.64,2023-05-11
7,sz123160,16.72,2023-05-11
8,sh113546,16.76,2023-05-11
9,sz123163,17.59,2023-05-11
10,sz128120,17.92,2023-05-11
11,sz128100,18.01,2023-05-11
12,sh113595,18.04,2023-05-11
13,sh113561,18.31,2023-05-11
14,sz123153,18.41,2023-05-11
15,sh113566,18.73,2023-05-11
16,sh113589,19.35,2023-05-11
17,sh113601,19.35,2023-05-11
18,sz123155,19.58,2023-05-11
19,sz123126,19.61,2023-05-11
20,sh118029,20.15,2023-05-11
21,sz123177,20.15,2023-05-11
22,sz128143,20.18,2023-05-11
23,sz123140,20.21,2023-05-11
24,sh113574,20.43,2023-05-11
25,sh113628,20.48,2023-05-11
26,sz128082,20.76,2023-05-11
27,sz123088,21.26,2023-05-11
28,sz123187,21.39,2023-05-11
29,sz128066,21.71,2023-05-11
30,sz127078,22.36,2023-05-11
31,sz128049,22.43,2023-05-11
32,sh113524,22.58,2023-05-11
33,sz123100,22.82,2023-05-11
34,sz128072,22.82,2023-05-11
35,sh113649,22.84,2023-05-11
36,sz128062,23.08,2023-05-11
37,sz123141,23.34,2023-05-11
38,sz123166,23.6,2023-05-11
39,sz123173,23.73,2023-05-11
40,sz123127,23.89,2023-05-11
41,sz123159,24.02,2023-05-11
42,sz123011,24.06,2023-05-11
43,sz128127,24.14,2023-05-11
44,sh113573,24.54,2023-05-11
45,sz123080,24.79,2023-05-11
46,sz127080,24.9,2023-05-11
47,sz123106,25.31,2023-05-11
48,sh111005,25.35,2023-05-11
49,sh113535,25.36,2023-05-11
50,sz123171,26.21,2023-05-11
1,sh113578,13.57,2023-05-12
2,sh113576,14.03,2023-05-12
3,sh118016,14.5,2023-05-12
4,sz123052,14.93,2023-05-12
5,sh118017,15.84,2023-05-12
6,sz128118,16.35,2023-05-12
7,sz123160,16.52,2023-05-12
8,sh113546,16.76,2023-05-12
9,sz128100,17.09,2023-05-12
10,sz123163,17.39,2023-05-12
11,sh113595,17.9,2023-05-12
12,sz128120,17.9,2023-05-12
13,sz123153,17.99,2023-05-12
14,sh113561,18.31,2023-05-12
15,sh113566,18.71,2023-05-12
16,sz123155,19.18,2023-05-12
17,sh113601,19.31,2023-05-12
18,sh113628,19.33,2023-05-12
19,sh113589,19.43,2023-05-12
20,sz123126,19.49,2023-05-12
21,sz123140,19.87,2023-05-12
22,sh118029,19.9,2023-05-12
23,sz123177,19.92,2023-05-12
24,sz128143,20.06,2023-05-12
25,sh113574,20.41,2023-05-12
26,sz128082,20.66,2023-05-12
27,sz123088,20.72,2023-05-12
28,sz123187,21.48,2023-05-12
29,sz128066,21.74,2023-05-12
30,sz127078,22.2,2023-05-12
31,sz128049,22.21,2023-05-12
32,sh113649,22.32,2023-05-12
33,sz128072,22.52,2023-05-12
34,sz123100,22.58,2023-05-12
35,sh113524,22.73,2023-05-12
36,sz128062,22.97,2023-05-12
37,sz123141,23.08,2023-05-12
38,sz123173,23.34,2023-05-12
39,sz123166,23.52,2023-05-12
40,sz123159,23.58,2023-05-12
41,sz123011,23.68,2023-05-12
42,sz123127,23.89,2023-05-12
43,sz128127,23.9,2023-05-12
44,sz123080,24.51,2023-05-12
45,sh113573,24.54,2023-05-12
46,sz127080,24.6,2023-05-12
47,sz123044,24.74,2023-05-12
48,sz123106,25.12,2023-05-12
49,sh113535,25.36,2023-05-12
50,sh111005,25.52,2023-05-12
1,sh113578,13.46,2023-05-15
2,sh113576,13.54,2023-05-15
3,sh118016,14.6,2023-05-15
4,sz123052,15.12,2023-05-15
5,sh118017,16.02,2023-05-15
6,sz128100,16.17,2023-05-15
7,sz128118,16.33,2023-05-15
8,sz123160,16.69,2023-05-15
9,sh113546,16.8,2023-05-15
10,sh113595,17.02,2023-05-15
11,sz123163,17.58,2023-05-15
12,sz128120,18.11,2023-05-15
13,sz123153,18.32,2023-05-15
14,sh113561,18.33,2023-05-15
15,sh113566,18.69,2023-05-15
16,sh113628,18.96,2023-05-15
17,sh113589,19.14,2023-05-15
18,sh113601,19.4,2023-05-15
19,sz123126,19.75,2023-05-15
20,sz123140,19.96,2023-05-15
21,sz123155,20.17,2023-05-15
22,sh118029,20.18,2023-05-15
23,sz123177,20.3,2023-05-15
24,sz128143,20.34,2023-05-15
25,sh113574,20.35,2023-05-15
26,sz128082,20.53,2023-05-15
27,sz123088,21.27,2023-05-15
28,sz123187,21.59,2023-05-15
29,sz128066,21.68,2023-05-15
30,sz128049,22.09,2023-05-15
31,sz127078,22.49,2023-05-15
32,sh113649,22.68,2023-05-15
33,sz123100,22.82,2023-05-15
34,sz128072,22.91,2023-05-15
35,sz128062,22.97,2023-05-15
36,sh113524,23.17,2023-05-15
37,sz123141,23.21,2023-05-15
38,sz123173,23.27,2023-05-15
39,sz123166,23.64,2023-05-15
40,sz128127,24.02,2023-05-15
41,sz123011,24.09,2023-05-15
42,sh113573,24.14,2023-05-15
43,sz123127,24.24,2023-05-15
44,sz123159,24.24,2023-05-15
45,sz127080,24.56,2023-05-15
46,sz123080,24.63,2023-05-15
47,sz123106,25.26,2023-05-15
48,sz123044,25.5,2023-05-15
49,sh113535,25.65,2023-05-15
50,sh111005,25.78,2023-05-15
1,sh113578,13.23,2023-05-16
2,sh113576,13.49,2023-05-16
3,sh118016,14.74,2023-05-16
4,sz123052,14.97,2023-05-16
5,sz128100,15.26,2023-05-16
6,sh113595,16.17,2023-05-16
7,sh118017,16.27,2023-05-16
8,sz128118,16.32,2023-05-16
9,sh113546,16.77,2023-05-16
10,sz123160,16.83,2023-05-16
11,sz123163,17.83,2023-05-16
12,sh113628,17.86,2023-05-16
13,sz128120,17.97,2023-05-16
14,sh113561,18.22,2023-05-16
15,sz123153,18.22,2023-05-16
16,sh113566,18.71,2023-05-16
17,sh113589,18.93,2023-05-16
18,sh113601,19.25,2023-05-16
19,sz123126,19.65,2023-05-16
20,sh118029,20.09,2023-05-16
21,sz123177,20.19,2023-05-16
22,sz123140,20.31,2023-05-16
23,sz128143,20.32,2023-05-16
24,sz128082,20.36,2023-05-16
25,sz123155,20.38,2023-05-16
26,sh113574,20.76,2023-05-16
27,sz123088,21.26,2023-05-16
28,sz123187,21.55,2023-05-16
29,sz128066,21.55,2023-05-16
30,sz128049,22.25,2023-05-16
31,sz127078,22.62,2023-05-16
32,sh113649,22.72,2023-05-16
33,sz123173,22.83,2023-05-16
34,sz128072,22.93,2023-05-16
35,sz128062,23.02,2023-05-16
36,sz123100,23.25,2023-05-16
37,sz123141,23.25,2023-05-16
38,sz123166,23.46,2023-05-16
39,sz128127,23.65,2023-05-16
40,sz127080,23.69,2023-05-16
41,sh113524,23.79,2023-05-16
42,sh113573,23.85,2023-05-16
43,sz123127,24.04,2023-05-16
44,sz123159,24.29,2023-05-16
45,sz123011,24.36,2023-05-16
46,sz123044,24.64,2023-05-16
47,sz123106,25.31,2023-05-16
48,sh111005,25.35,2023-05-16
49,sh113535,25.36,2023-05-16
50,sz123080,25.59,2023-05-16
1,sh113578,13.17,2023-05-17
2,sh113576,13.78,2023-05-17
3,sz128100,14.65,2023-05-17
4,sh118016,15.08,2023-05-17
5,sz123052,15.32,2023-05-17
6,sh113595,15.36,2023-05-17
7,sz128118,16.58,2023-05-17
8,sh118017,16.61,2023-05-17
9,sh113546,17.02,2023-05-17
10,sz123160,17.15,2023-05-17
11,sz123163,17.99,2023-05-17
12,sz128120,18.21,2023-05-17
13,sh113561,18.45,2023-05-17
14,sz123153,18.56,2023-05-17
15,sh113566,19.11,2023-05-17
16,sh113589,19.18,2023-05-17
17,sh113601,19.42,2023-05-17
18,sh113628,19.65,2023-05-17
19,sz123126,19.86,2023-05-17
20,sh113574,20.25,2023-05-17
21,sz123177,20.4,2023-05-17
22,sz128143,20.77,2023-05-17
23,sh118029,20.85,2023-05-17
24,sz128082,20.85,2023-05-17
25,sz123155,20.9,2023-05-17
26,sz123088,21.7,2023-05-17
27,sz123187,21.81,2023-05-17
28,sz123140,21.93,2023-05-17
29,sz128066,21.95,2023-05-17
30,sz128049,22.25,2023-05-17
31,sz127078,22.82,2023-05-17
32,sh113649,22.95,2023-05-17
33,sz128072,23.18,2023-05-17
34,sz128062,23.24,2023-05-17
35,sz123173,23.32,2023-05-17
36,sh113524,23.77,2023-05-17
37,sz123166,23.78,2023-05-17
38,sz123141,24.0,2023-05-17
39,sz128127,24.02,2023-05-17
40,sz127080,24.19,2023-05-17
41,sz123100,24.21,2023-05-17
42,sh113573,24.22,2023-05-17
43,sz123011,24.75,2023-05-17
44,sz123159,24.78,2023-05-17
45,sz123044,25.18,2023-05-17
46,sz123127,25.25,2023-05-17
47,sz123106,25.56,2023-05-17
48,sh111005,25.6,2023-05-17
49,sh113535,25.62,2023-05-17
50,sz123080,25.93,2023-05-17
1,sh113578,12.82,2023-05-18
2,sh113576,13.69,2023-05-18
3,sz128100,14.04,2023-05-18
4,sh118016,15.07,2023-05-18
5,sh113595,15.33,2023-05-18
6,sz123052,15.49,2023-05-18
7,sh118017,16.82,2023-05-18
8,sz128118,17.11,2023-05-18
9,sh113546,17.12,2023-05-18
10,sz123160,17.25,2023-05-18
11,sz123163,18.12,2023-05-18
12,sh113561,18.58,2023-05-18
13,sz128120,18.71,2023-05-18
14,sh113589,18.84,2023-05-18
15,sz123153,18.94,2023-05-18
16,sh113566,19.03,2023-05-18
17,sh113601,19.33,2023-05-18
18,sz123126,19.98,2023-05-18
19,sh113574,20.43,2023-05-18
20,sz123155,20.77,2023-05-18
21,sz123177,20.79,2023-05-18
22,sz128082,21.06,2023-05-18
23,sh118029,21.07,2023-05-18
24,sz123140,21.35,2023-05-18
25,sz128143,21.41,2023-05-18
26,sh113628,21.62,2023-05-18
27,sz123088,22.01,2023-05-18
28,sz128066,22.04,2023-05-18
29,sz128049,22.18,2023-05-18
30,sz123187,22.42,2023-05-18
31,sz128062,22.76,2023-05-18
32,sz127078,22.85,2023-05-18
33,sh113649,22.94,2023-05-18
34,sz128072,23.46,2023-05-18
35,sz123173,23.8,2023-05-18
36,sz123166,23.95,2023-05-18
37,sz128127,23.96,2023-05-18
38,sh113524,23.98,2023-05-18
39,sz123141,24.17,2023-05-18
40,sz123100,24.35,2023-05-18
41,sh113573,24.52,2023-05-18
42,sz127080,24.6,2023-05-18
43,sz123159,24.7,2023-05-18
44,sz123011,24.96,2023-05-18
45,sz123044,25.14,2023-05-18
46,sz123127,25.28,2023-05-18
47,sh111005,25.47,2023-05-18
48,sh113535,25.5,2023-05-18
49,sz123106,25.51,2023-05-18
50,sz123080,25.79,2023-05-18
1,sh113578,13.17,2023-05-19
2,sz128100,13.43,2023-05-19
3,sh113576,13.54,2023-05-19
4,sh118016,15.0,2023-05-19
5,sh113595,15.19,2023-05-19
6,sz123052,15.49,2023-05-19
7,sh118017,17.1,2023-05-19
8,sz123160,17.23,2023-05-19
9,sh113546,17.24,2023-05-19
10,sz128118,17.47,2023-05-19
11,sz123163,18.28,2023-05-19
12,sz128120,18.59,2023-05-19
13,sh113561,18.6,2023-05-19
14,sh113589,18.68,2023-05-19
15,sh113566,18.91,2023-05-19
16,sz123153,19.13,2023-05-19
17,sh113601,19.58,2023-05-19
18,sh113574,20.32,2023-05-19
19,sz123177,20.66,2023-05-19
20,sz123126,20.67,2023-05-19
21,sz123155,20.83,2023-05-19
22,sz128082,20.95,2023-05-19
23,sh113628,21.13,2023-05-19
24,sz123140,21.25,2023-05-19
25,sz128143,21.29,2023-05-19
26,sh118029,21.41,2023-05-19
27,sz128066,21.93,2023-05-19
28,sz123088,22.09,2023-05-19
29,sz123187,22.49,2023-05-19
30,sz127078,22.72,2023-05-19
31,sz128062,22.86,2023-05-19
32,sz128049,22.94,2023-05-19
33,sh113649,22.95,2023-05-19
34,sz128072,23.21,2023-05-19
35,sz128127,23.65,2023-05-19
36,sz127080,23.86,2023-05-19
37,sz123173,23.88,2023-05-19
38,sh113524,24.15,2023-05-19
39,sz123141,24.26,2023-05-19
40,sz123166,24.55,2023-05-19
41,sh113573,24.77,2023-05-19
42,sz123100,24.88,2023-05-19
43,sz123127,24.89,2023-05-19
44,sz123159,25.21,2023-05-19
45,sz123011,25.32,2023-05-19
46,sz123106,25.41,2023-05-19
47,sh113535,25.47,2023-05-19
48,sh111005,25.6,2023-05-19
49,sz123080,25.91,2023-05-19
50,sz123044,25.94,2023-05-19
1,sh113578,12.82,2023-05-22
2,sz128100,12.82,2023-05-22
3,sh113576,13.49,2023-05-22
4,sh113595,15.02,2023-05-22
5,sh118016,15.16,2023-05-22
6,sz123052,16.1,2023-05-22
7,sh113546,17.19,2023-05-22
8,sz123160,17.47,2023-05-22
9,sh118017,17.55,2023-05-22
10,sz128118,17.75,2023-05-22
11,sz123163,18.23,2023-05-22
12,sh113589,18.42,2023-05-22
13,sh113561,18.76,2023-05-22
14,sh113566,18.91,2023-05-22
15,sz128120,19.01,2023-05-22
16,sz123153,19.34,2023-05-22
17,sh113601,19.74,2023-05-22
18,sh113574,19.84,2023-05-22
19,sz123177,20.7,2023-05-22
20,sz123126,20.81,2023-05-22
21,sz128082,21.04,2023-05-22
22,sz123155,21.14,2023-05-22
23,sh113628,21.36,2023-05-22
24,sz128143,21.57,2023-05-22
25,sz123140,21.6,2023-05-22
26,sh118029,21.67,2023-05-22
27,sz128066,21.93,2023-05-22
28,sz123088,22.2,2023-05-22
29,sz128049,22.21,2023-05-22
30,sz123187,22.69,2023-05-22
31,sz127078,22.88,2023-05-22
32,sh113649,23.28,2023-05-22
33,sz128072,23.35,2023-05-22
34,sz128062,23.4,2023-05-22
35,sz128127,23.78,2023-05-22
36,sz127080,24.0,2023-05-22
37,sz123173,24.04,2023-05-22
38,sh113524,24.54,2023-05-22
39,sz123141,24.78,2023-05-22
40,sz123166,24.79,2023-05-22
41,sh113573,24.95,2023-05-22
42,sz123011,25.03,2023-05-22
43,sz123100,25.1,2023-05-22
44,sz123127,25.12,2023-05-22
45,sh111005,25.47,2023-05-22
46,sz123159,25.47,2023-05-22
47,sz123106,25.51,2023-05-22
48,sh113535,25.79,2023-05-22
49,sz127047,26.1,2023-05-22
50,sz123080,26.11,2023-05-22
1,sh113578,12.41,2023-05-23
2,sh113576,13.54,2023-05-23
3,sh118016,15.04,2023-05-23
4,sh113595,15.77,2023-05-23
5,sz123052,16.04,2023-05-23
6,sz123160,17.29,2023-05-23
7,sh113546,17.31,2023-05-23
8,sh118017,17.34,2023-05-23
9,sz128118,17.75,2023-05-23
10,sz123163,18.11,2023-05-23
11,sh113561,18.69,2023-05-23
12,sz128120,18.79,2023-05-23
13,sh113566,19.03,2023-05-23
14,sh113589,19.1,2023-05-23
15,sz123153,19.38,2023-05-23
16,sh113601,19.84,2023-05-23
17,sh113574,20.32,2023-05-23
18,sz123177,20.43,2023-05-23
19,sz123140,20.52,2023-05-23
20,sz123126,20.67,2023-05-23
21,sz128082,20.8,2023-05-23
22,sz123155,20.93,2023-05-23
23,sz128143,21.41,2023-05-23
24,sh118029,21.43,2023-05-23
25,sz128049,21.49,2023-05-23
26,sz128066,21.9,2023-05-23
27,sz123088,22.34,2023-05-23
28,sz123187,22.56,2023-05-23
29,sz127080,22.83,2023-05-23
30,sh113628,22.9,2023-05-23
31,sz127078,22.91,2023-05-23
32,sz128072,23.27,2023-05-23
33,sh113649,23.28,2023-05-23
34,sz128127,23.35,2023-05-23
35,sz123173,23.57,2023-05-23
36,sz128062,23.61,2023-05-23
37,sz123127,23.71,2023-05-23
38,sh113524,24.25,2023-05-23
39,sz123141,24.61,2023-05-23
40,sz123166,24.65,2023-05-23
41,sh113573,24.73,2023-05-23
42,sz123011,24.79,2023-05-23
43,sz123100,24.94,2023-05-23
44,sh111005,25.28,2023-05-23
45,sz123106,25.36,2023-05-23
46,sz123159,25.53,2023-05-23
47,sh113535,25.74,2023-05-23
48,sz127047,25.75,2023-05-23
49,sz123080,26.01,2023-05-23
50,sh111012,26.69,2023-05-23
1,sh113578,12.01,2023-05-24
2,sh113576,13.24,2023-05-24
3,sh113595,14.99,2023-05-24
4,sh118016,14.99,2023-05-24
5,sz123052,16.19,2023-05-24
6,sh113546,17.25,2023-05-24
7,sz123160,17.46,2023-05-24
8,sh118017,17.67,2023-05-24
9,sz128118,17.93,2023-05-24
10,sz123163,18.53,2023-05-24
11,sh113561,18.67,2023-05-24
12,sh113566,18.89,2023-05-24
13,sz128120,19.11,2023-05-24
14,sz123153,19.64,2023-05-24
15,sh113601,19.78,2023-05-24
16,sz123140,20.49,2023-05-24
17,sz123126,20.56,2023-05-24
18,sz123155,20.91,2023-05-24
19,sz128082,21.02,2023-05-24
20,sh113589,21.03,2023-05-24
21,sh113574,21.29,2023-05-24
22,sz128049,21.61,2023-05-24
23,sz128143,21.63,2023-05-24
24,sh118029,21.69,2023-05-24
25,sz123177,22.01,2023-05-24
26,sz128066,22.28,2023-05-24
27,sz123088,22.54,2023-05-24
28,sz127078,22.75,2023-05-24
29,sz123187,22.85,2023-05-24
30,sh113628,22.98,2023-05-24
31,sz128127,23.22,2023-05-24
32,sh113649,23.29,2023-05-24
33,sz128072,23.29,2023-05-24
34,sz127080,23.37,2023-05-24
35,sz128062,23.4,2023-05-24
36,sz123173,23.73,2023-05-24
37,sz123127,24.28,2023-05-24
38,sh113524,24.75,2023-05-24
39,sh111005,24.76,2023-05-24
40,sz123141,24.87,2023-05-24
41,sz123011,24.94,2023-05-24
42,sz123166,24.99,2023-05-24
43,sh113573,25.01,2023-05-24
44,sz123100,25.47,2023-05-24
45,sz123106,25.56,2023-05-24
46,sz123159,25.64,2023-05-24
47,sh113535,25.68,2023-05-24
48,sz127047,25.87,2023-05-24
49,sz123080,25.91,2023-05-24
50,sz123044,26.73,2023-05-24
1,sh113578,12.18,2023-05-25
2,sh113576,12.75,2023-05-25
3,sh113595,14.92,2023-05-25
4,sh118016,15.1,2023-05-25
5,sz123052,16.12,2023-05-25
6,sh113546,17.53,2023-05-25
7,sz123160,17.57,2023-05-25
8,sz128118,17.78,2023-05-25
9,sh118017,17.82,2023-05-25
10,sz123163,18.6,2023-05-25
11,sh113561,18.67,2023-05-25
12,sh113566,18.67,2023-05-25
13,sh113601,19.54,2023-05-25
14,sz123140,20.32,2023-05-25
15,sz123126,20.56,2023-05-25
16,sz123153,20.61,2023-05-25
17,sz128082,20.93,2023-05-25
18,sz123177,20.97,2023-05-25
19,sz128120,21.02,2023-05-25
20,sz123155,21.29,2023-05-25
21,sh113574,21.33,2023-05-25
22,sh118029,21.46,2023-05-25
23,sz128049,21.87,2023-05-25
24,sz128143,22.07,2023-05-25
25,sz128066,22.25,2023-05-25
26,sh113628,22.48,2023-05-25
27,sz123088,22.7,2023-05-25
28,sz127078,22.85,2023-05-25
29,sz128072,23.04,2023-05-25
30,sh113589,23.13,2023-05-25
31,sz128062,23.13,2023-05-25
32,sz127080,23.14,2023-05-25
33,sh113649,23.16,2023-05-25
34,sz128127,23.29,2023-05-25
35,sz123187,23.45,2023-05-25
36,sz123173,23.68,2023-05-25
37,sz123127,24.41,2023-05-25
38,sh113524,24.65,2023-05-25
39,sz123166,24.88,2023-05-25
40,sh113573,24.93,2023-05-25
41,sz123141,25.13,2023-05-25
42,sz123011,25.18,2023-05-25
43,sh111005,25.19,2023-05-25
44,sz123106,25.41,2023-05-25
45,sz127047,25.56,2023-05-25
46,sz123159,25.69,2023-05-25
47,sh113535,25.76,2023-05-25
48,sz123080,26.09,2023-05-25
49,sz123044,26.23,2023-05-25
50,sz123100,26.49,2023-05-25
1,sh113578,11.6,2023-05-26
2,sh113576,12.99,2023-05-26
3,sh113595,14.18,2023-05-26
4,sh118016,15.05,2023-05-26
5,sz123052,16.0,2023-05-26
6,sh113546,17.44,2023-05-26
7,sz123160,17.8,2023-05-26
8,sh118017,17.97,2023-05-26
9,sz128118,18.01,2023-05-26
10,sz123163,18.75,2023-05-26
11,sh113566,18.77,2023-05-26
12,sh113561,18.91,2023-05-26
13,sh113601,19.52,2023-05-26
14,sz123153,19.92,2023-05-26
15,sz123140,20.57,2023-05-26
16,sz123126,20.7,2023-05-26
17,sz123155,21.12,2023-05-26
18,sz128082,21.12,2023-05-26
19,sz128120,21.13,2023-05-26
20,sh113574,21.33,2023-05-26
21,sh118029,21.54,2023-05-26
22,sz123177,21.71,2023-05-26
23,sz128049,21.99,2023-05-26
24,sz128066,22.23,2023-05-26
25,sz128143,22.41,2023-05-26
26,sh113628,22.51,2023-05-26
27,sh113589,22.62,2023-05-26
28,sz127078,22.75,2023-05-26
29,sh113649,22.85,2023-05-26
30,sz128072,23.07,2023-05-26
31,sz128127,23.41,2023-05-26
32,sz128062,23.45,2023-05-26
33,sz123088,23.55,2023-05-26
34,sz123187,24.01,2023-05-26
35,sz123173,24.06,2023-05-26
36,sh113524,24.44,2023-05-26
37,sz123127,24.61,2023-05-26
38,sh111005,24.83,2023-05-26
39,sz123141,24.87,2023-05-26
40,sz123166,24.89,2023-05-26
41,sz123011,25.31,2023-05-26
42,sh113573,25.4,2023-05-26
43,sz127080,25.45,2023-05-26
44,sz123159,25.5,2023-05-26
45,sz123106,25.61,2023-05-26
46,sz127047,25.75,2023-05-26
47,sh113535,26.23,2023-05-26
48,sz123044,26.34,2023-05-26
49,sz123080,26.35,2023-05-26
50,sh111012,27.19,2023-05-26
1,sh113578,11.02,2023-05-29
2,sh113576,12.8,2023-05-29
3,sh113595,13.47,2023-05-29
4,sh118016,14.98,2023-05-29
5,sz123052,15.79,2023-05-29
6,sh113546,17.29,2023-05-29
7,sz123160,17.29,2023-05-29
8,sh118017,17.99,2023-05-29
9,sz128118,18.04,2023-05-29
10,sh113566,18.35,2023-05-29
11,sz123163,18.37,2023-05-29
12,sh113561,18.6,2023-05-29
13,sh113601,19.29,2023-05-29
14,sz123153,20.0,2023-05-29
15,sh113589,20.36,2023-05-29
16,sz123126,20.39,2023-05-29
17,sz123140,20.45,2023-05-29
18,sz128120,20.55,2023-05-29
19,sz128082,20.64,2023-05-29
20,sz123155,20.81,2023-05-29
21,sz123177,20.94,2023-05-29
22,sh118029,21.44,2023-05-29
23,sh113574,21.67,2023-05-29
24,sz128143,21.87,2023-05-29
25,sz128066,21.95,2023-05-29
26,sh113628,22.17,2023-05-29
27,sz128049,22.28,2023-05-29
28,sz123088,22.47,2023-05-29
29,sz127078,22.49,2023-05-29
30,sh113649,22.56,2023-05-29
31,sz128072,22.68,2023-05-29
32,sz123187,22.96,2023-05-29
33,sz128127,22.98,2023-05-29
34,sz128062,23.18,2023-05-29
35,sz123127,23.85,2023-05-29
36,sh113524,24.19,2023-05-29
37,sz123173,24.23,2023-05-29
38,sh111005,24.29,2023-05-29
39,sz123166,24.33,2023-05-29
40,sz123011,24.72,2023-05-29
41,sz123141,24.91,2023-05-29
42,sz123159,25.26,2023-05-29
43,sz123106,25.36,2023-05-29
44,sh113573,25.44,2023-05-29
45,sz127047,25.49,2023-05-29
46,sz123044,25.83,2023-05-29
47,sz123080,26.11,2023-05-29
48,sz127080,26.16,2023-05-29
49,sh113535,26.63,2023-05-29
50,sz127059,26.67,2023-05-29
1,sh113578,10.5,2023-05-30
2,sh113576,12.7,2023-05-30
3,sh113595,13.64,2023-05-30
4,sh118016,15.07,2023-05-30
5,sz123052,15.83,2023-05-30
6,sh113546,17.2,2023-05-30
