rank,股票名称,总市值,日期
19,sz127030,1058.45,2023-02-01
20,sh113057,1015.76,2023-02-01
21,sh113661,1013.04,2023-02-01
22,sh113044,996.09,2023-02-01
23,sz127073,960.63,2023-02-01
24,sz127056,950.38,2023-02-01
25,sz127036,933.63,2023-02-01
26,sh113042,853.82,2023-02-01
27,sh113059,813.67,2023-02-01
28,sh113061,802.07,2023-02-01
29,sh110079,773.31,2023-02-01
30,sh113655,768.32,2023-02-01
31,sh110081,746.93,2023-02-01
32,sh113016,626.16,2023-02-01
33,sz127015,603.14,2023-02-01
34,sz127049,603.14,2023-02-01
35,sh110061,561.59,2023-02-01
36,sh113055,542.05,2023-02-01
37,sh113633,525.04,2023-02-01
38,sz127012,487.47,2023-02-01
39,sh113634,462.65,2023-02-01
40,sh110073,451.06,2023-02-01
41,sz123108,425.96,2023-02-01
42,sh113060,423.11,2023-02-01
43,sz127061,420.96,2023-02-01
44,sz123119,417.72,2023-02-01
45,sz128111,411.76,2023-02-01
46,sh110082,393.09,2023-02-01
47,sz127058,386.28,2023-02-01
48,sz127046,378.79,2023-02-01
49,sz127064,373.14,2023-02-01
50,sh113045,370.09,2023-02-01
1,sh113053,3688.48,2023-02-02
2,sh113052,3616.8,2023-02-02
3,sh113049,2817.53,2023-02-02
4,sz127045,2764.05,2023-02-02
5,sh113021,2456.53,2023-02-02
6,sz128136,2321.78,2023-02-02
7,sh110059,2160.32,2023-02-02
8,sh110085,1883.61,2023-02-02
9,sh113011,1647.98,2023-02-02
10,sz128095,1368.07,2023-02-02
11,sz123107,1358.67,2023-02-02
12,sh110075,1315.58,2023-02-02
13,sh113013,1280.78,2023-02-02
14,sh113616,1125.47,2023-02-02
15,sh110053,1094.43,2023-02-02
16,sz127038,1079.09,2023-02-02
17,sh113641,1077.7,2023-02-02
18,sh113050,1063.33,2023-02-02
19,sz127030,1047.21,2023-02-02
20,sh113661,1005.98,2023-02-02
21,sh113057,998.52,2023-02-02
22,sh113044,994.6,2023-02-02
23,sz127056,951.39,2023-02-02
24,sz127073,944.45,2023-02-02
25,sz127036,926.8,2023-02-02
26,sh113042,852.4,2023-02-02
27,sh113059,799.72,2023-02-02
28,sh113061,791.6,2023-02-02
29,sh113655,769.12,2023-02-02
30,sh110079,765.6,2023-02-02
31,sh110081,743.2,2023-02-02
32,sh113016,635.59,2023-02-02
33,sz127015,604.05,2023-02-02
34,sz127049,604.05,2023-02-02
35,sh110061,559.8,2023-02-02
36,sh113055,536.08,2023-02-02
37,sh113633,523.27,2023-02-02
38,sz127012,483.76,2023-02-02
39,sh113634,462.39,2023-02-02
40,sh110073,443.35,2023-02-02
41,sz123108,438.93,2023-02-02
42,sz123119,419.96,2023-02-02
43,sz127061,418.8,2023-02-02
44,sh113060,416.9,2023-02-02
45,sz128111,408.07,2023-02-02
46,sz127058,401.36,2023-02-02
47,sz127046,392.02,2023-02-02
48,sh110082,390.38,2023-02-02
49,sz127064,377.08,2023-02-02
50,sh113045,369.65,2023-02-02
1,sh113052,3585.64,2023-02-03
2,sh113053,3564.14,2023-02-03
3,sh113049,2785.95,2023-02-03
4,sz127045,2742.71,2023-02-03
5,sh113021,2432.06,2023-02-03
6,sz128136,2332.46,2023-02-03
7,sh110059,2133.9,2023-02-03
8,sh110085,1844.9,2023-02-03
9,sh113011,1637.17,2023-02-03
10,sz128095,1342.45,2023-02-03
11,sz123107,1334.42,2023-02-03
12,sh110075,1295.64,2023-02-03
13,sh113013,1271.87,2023-02-03
14,sh113616,1113.28,2023-02-03
15,sh110053,1087.05,2023-02-03
16,sz127038,1081.38,2023-02-03
17,sh113641,1050.67,2023-02-03
18,sh113050,1049.89,2023-02-03
19,sz127030,1024.73,2023-02-03
20,sh113057,990.41,2023-02-03
21,sh113044,988.65,2023-02-03
22,sh113661,948.73,2023-02-03
23,sz127056,937.26,2023-02-03
24,sz127073,927.3,2023-02-03
25,sz127036,908.49,2023-02-03
26,sh113042,845.3,2023-02-03
27,sh113059,790.7,2023-02-03
28,sh113061,776.17,2023-02-03
29,sh113655,761.56,2023-02-03
30,sh110079,755.52,2023-02-03
31,sh110081,745.07,2023-02-03
32,sh113016,608.49,2023-02-03
33,sz127015,598.15,2023-02-03
34,sz127049,598.15,2023-02-03
35,sh110061,555.34,2023-02-03
36,sh113633,532.04,2023-02-03
37,sh113055,528.98,2023-02-03
38,sz127012,481.91,2023-02-03
39,sh113634,459.36,2023-02-03
40,sh110073,439.49,2023-02-03
41,sz123108,432.35,2023-02-03
42,sz123119,430.94,2023-02-03
43,sz127058,415.3,2023-02-03
44,sh113060,414.19,2023-02-03
45,sz127061,413.61,2023-02-03
46,sz128111,405.9,2023-02-03
47,sz127046,392.65,2023-02-03
48,sh110082,384.12,2023-02-03
49,sz127064,375.11,2023-02-03
50,sh113045,372.74,2023-02-03
1,sh113052,3562.79,2023-02-06
2,sh113053,3517.89,2023-02-06
3,sz127045,2752.56,2023-02-06
4,sh113049,2733.88,2023-02-06
5,sh113021,2417.38,2023-02-06
6,sz128136,2271.26,2023-02-06
7,sh110059,2128.03,2023-02-06
8,sh110085,1834.54,2023-02-06
9,sh113011,1626.36,2023-02-06
10,sz123107,1356.05,2023-02-06
11,sz128095,1302.83,2023-02-06
12,sh110075,1288.4,2023-02-06
13,sh113013,1261.18,2023-02-06
14,sh113616,1093.17,2023-02-06
15,sh110053,1079.66,2023-02-06
16,sz127038,1071.36,2023-02-06
17,sh113050,1050.92,2023-02-06
18,sh113641,1035.79,2023-02-06
19,sz127030,1029.36,2023-02-06
20,sh113044,988.65,2023-02-06
21,sh113057,982.3,2023-02-06
22,sh113661,934.74,2023-02-06
23,sz127056,934.23,2023-02-06
24,sz127073,909.0,2023-02-06
25,sz127036,893.77,2023-02-06
26,sh113042,841.03,2023-02-06
27,sh113059,779.11,2023-02-06
28,sh113061,763.72,2023-02-06
29,sh110079,753.74,2023-02-06
30,sh113655,746.88,2023-02-06
31,sh110081,735.84,2023-02-06
32,sz127015,605.41,2023-02-06
33,sz127049,605.41,2023-02-06
34,sh113016,598.61,2023-02-06
35,sh110061,554.0,2023-02-06
36,sh113055,520.39,2023-02-06
37,sh113633,513.69,2023-02-06
38,sz127012,480.05,2023-02-06
39,sh113634,459.5,2023-02-06
40,sz123108,445.14,2023-02-06
41,sh110073,434.35,2023-02-06
42,sz123119,422.43,2023-02-06
43,sz127058,418.28,2023-02-06
44,sz127061,414.91,2023-02-06
45,sh113060,408.76,2023-02-06
46,sz128111,396.58,2023-02-06
47,sz127046,383.52,2023-02-06
48,sh110082,382.14,2023-02-06
49,sz127064,370.88,2023-02-06
50,sh113045,365.68,2023-02-06
1,sh113052,3566.94,2023-02-07
2,sh113053,3490.6,2023-02-07
3,sh113049,2730.41,2023-02-07
4,sz127045,2716.99,2023-02-07
5,sh113021,2422.27,2023-02-07
6,sz128136,2258.45,2023-02-07
7,sh110059,2125.1,2023-02-07
8,sh110085,1833.19,2023-02-07
9,sh113011,1631.77,2023-02-07
10,sz123107,1327.87,2023-02-07
11,sh110075,1286.58,2023-02-07
12,sz128095,1266.15,2023-02-07
13,sh113013,1263.86,2023-02-07
14,sh113616,1096.36,2023-02-07
15,sh110053,1088.52,2023-02-07
16,sz127038,1057.08,2023-02-07
17,sh113050,1055.06,2023-02-07
18,sh113641,1032.11,2023-02-07
19,sz127030,1020.11,2023-02-07
20,sh113044,991.63,2023-02-07
21,sz127036,983.18,2023-02-07
22,sh113057,980.28,2023-02-07
23,sh113661,938.87,2023-02-07
24,sz127056,931.7,2023-02-07
25,sz127073,914.2,2023-02-07
26,sh113042,842.46,2023-02-07
27,sh113061,782.78,2023-02-07
28,sh113059,778.46,2023-02-07
29,sh110079,754.92,2023-02-07
30,sh113655,752.61,2023-02-07
31,sh110081,729.49,2023-02-07
32,sz127015,602.23,2023-02-07
33,sz127049,602.23,2023-02-07
34,sh113016,602.21,2023-02-07
35,sh110061,561.59,2023-02-07
36,sh113633,537.2,2023-02-07
37,sh113055,525.99,2023-02-07
38,sz127012,488.7,2023-02-07
39,sh113634,464.97,2023-02-07
40,sz123108,449.09,2023-02-07
41,sh110073,436.92,2023-02-07
42,sz123119,417.16,2023-02-07
43,sz127061,413.61,2023-02-07
44,sz127058,411.17,2023-02-07
45,sh113060,409.15,2023-02-07
46,sz128111,392.98,2023-02-07
47,sh110082,379.53,2023-02-07
48,sh113045,374.95,2023-02-07
49,sz127064,370.48,2023-02-07
50,sz127046,368.08,2023-02-07
1,sh113052,3554.48,2023-02-08
2,sh113053,3478.47,2023-02-08
3,sh113049,2717.39,2023-02-08
4,sz127045,2695.65,2023-02-08
5,sh113021,2407.59,2023-02-08
6,sz128136,2249.2,2023-02-08
7,sh110059,2122.16,2023-02-08
8,sh110085,1835.89,2023-02-08
9,sh113011,1620.96,2023-02-08
10,sz123107,1307.55,2023-02-08
11,sh110075,1292.02,2023-02-08
12,sz128095,1262.05,2023-02-08
13,sh113013,1255.84,2023-02-08
14,sh113616,1085.24,2023-02-08
15,sh110053,1084.09,2023-02-08
16,sh113050,1050.92,2023-02-08
17,sz127038,1041.37,2023-02-08
18,sh113641,1030.99,2023-02-08
19,sz127030,1024.73,2023-02-08
20,sh113044,993.11,2023-02-08
21,sh113057,971.15,2023-02-08
22,sz127036,964.15,2023-02-08
23,sh113661,946.46,2023-02-08
24,sz127056,934.23,2023-02-08
25,sz127073,919.79,2023-02-08
26,sh113042,841.03,2023-02-08
27,sh113061,789.07,2023-02-08
28,sh113059,773.96,2023-02-08
29,sh113655,749.38,2023-02-08
30,sh110079,748.4,2023-02-08
31,sh110081,722.38,2023-02-08
32,sz127015,596.79,2023-02-08
33,sz127049,596.79,2023-02-08
34,sh113016,594.12,2023-02-08
35,sh110061,560.7,2023-02-08
36,sh113633,552.79,2023-02-08
37,sh113055,523.0,2023-02-08
38,sz127012,488.7,2023-02-08
39,sh113634,460.89,2023-02-08
40,sz123108,450.97,2023-02-08
41,sh110073,431.14,2023-02-08
42,sz127058,428.24,2023-02-08
43,sz123119,415.7,2023-02-08
44,sz127061,411.45,2023-02-08
45,sh113060,405.27,2023-02-08
46,sz128111,396.58,2023-02-08
47,sh110082,379.22,2023-02-08
48,sz127046,376.48,2023-02-08
49,sz127064,364.18,2023-02-08
50,sh113045,360.6,2023-02-08
1,sh113052,3571.1,2023-02-09
2,sh113053,3505.76,2023-02-09
3,sh113049,2745.16,2023-02-09
4,sz127045,2703.86,2023-02-09
5,sh113021,2417.38,2023-02-09
6,sz128136,2308.26,2023-02-09
7,sh110059,2130.97,2023-02-09
8,sh110085,1853.0,2023-02-09
9,sh113011,1626.36,2023-02-09
10,sz123107,1312.14,2023-02-09
11,sh110075,1293.83,2023-02-09
12,sh113013,1269.2,2023-02-09
13,sz128095,1257.68,2023-02-09
14,sh113616,1124.29,2023-02-09
15,sh110053,1091.48,2023-02-09
16,sz127038,1077.73,2023-02-09
17,sh113050,1054.02,2023-02-09
18,sz127030,1041.26,2023-02-09
19,sh113641,1032.91,2023-02-09
20,sh113044,993.11,2023-02-09
21,sh113057,984.33,2023-02-09
22,sz127036,973.13,2023-02-09
23,sz127056,955.93,2023-02-09
24,sh113661,945.0,2023-02-09
25,sz127073,916.51,2023-02-09
26,sh113042,846.72,2023-02-09
27,sh113061,802.62,2023-02-09
28,sh113059,779.32,2023-02-09
29,sh110081,757.4,2023-02-09
30,sh110079,750.18,2023-02-09
31,sh113655,743.77,2023-02-09
32,sh113016,607.3,2023-02-09
33,sz127015,598.6,2023-02-09
34,sz127049,598.6,2023-02-09
35,sh110061,563.82,2023-02-09
36,sh113633,556.18,2023-02-09
37,sh113055,523.75,2023-02-09
38,sz127012,488.7,2023-02-09
39,sh113634,468.37,2023-02-09
40,sz123108,450.03,2023-02-09
41,sh110073,438.21,2023-02-09
42,sz127058,429.38,2023-02-09
43,sz127061,421.4,2023-02-09
44,sz123119,418.39,2023-02-09
45,sz127046,414.18,2023-02-09
46,sh113060,409.54,2023-02-09
47,sz128111,393.3,2023-02-09
48,sh110082,378.49,2023-02-09
49,sh113045,371.64,2023-02-09
50,sz127064,363.59,2023-02-09
1,sh113052,3571.1,2023-02-10
2,sh113053,3440.56,2023-02-10
3,sh113049,2715.65,2023-02-10
4,sz127045,2685.25,2023-02-10
5,sh113021,2417.38,2023-02-10
6,sz128136,2286.21,2023-02-10
7,sh110059,2125.1,2023-02-10
8,sh110085,1828.69,2023-02-10
9,sh113011,1626.36,2023-02-10
10,sz123107,1305.58,2023-02-10
11,sh110075,1304.7,2023-02-10
12,sh113013,1266.53,2023-02-10
13,sz128095,1242.68,2023-02-10
14,sh113616,1112.46,2023-02-10
15,sh110053,1090.0,2023-02-10
16,sz127038,1053.51,2023-02-10
17,sh113050,1051.96,2023-02-10
18,sz127030,1039.94,2023-02-10
19,sh113641,1008.28,2023-02-10
20,sz127036,1004.01,2023-02-10
21,sh113044,994.6,2023-02-10
22,sh113057,976.22,2023-02-10
23,sz127056,953.41,2023-02-10
24,sh113661,926.22,2023-02-10
25,sz127073,886.84,2023-02-10
26,sh113042,846.72,2023-02-10
27,sh113061,799.09,2023-02-10
28,sh113059,767.09,2023-02-10
29,sh113655,762.41,2023-02-10
30,sh110081,761.64,2023-02-10
31,sh110079,742.47,2023-02-10
32,sz127015,601.78,2023-02-10
33,sz127049,601.78,2023-02-10
34,sh113016,590.08,2023-02-10
35,sh110061,566.49,2023-02-10
36,sh113633,542.53,2023-02-10
37,sh113055,522.26,2023-02-10
38,sz127012,494.88,2023-02-10
39,sh113634,478.75,2023-02-10
40,sz123108,454.54,2023-02-10
41,sh110073,437.56,2023-02-10
42,sz127046,430.15,2023-02-10
43,sz127058,426.11,2023-02-10
44,sz123119,420.75,2023-02-10
45,sz127061,417.93,2023-02-10
46,sh113060,404.11,2023-02-10
47,sz128111,381.2,2023-02-10
48,sh110082,377.97,2023-02-10
49,sh113045,367.0,2023-02-10
50,sz127064,361.03,2023-02-10
1,sh113052,3521.24,2023-02-13
2,sh113053,3458.76,2023-02-13
3,sh113049,2744.29,2023-02-13
4,sz127045,2691.82,2023-02-13
5,sh113021,2402.7,2023-02-13
6,sz128136,2345.26,2023-02-13
7,sh110059,2122.16,2023-02-13
8,sh110085,1818.79,2023-02-13
9,sh113011,1615.56,2023-02-13
10,sh110075,1384.44,2023-02-13
11,sz123107,1280.68,2023-02-13
12,sh113013,1272.76,2023-02-13
13,sz128095,1244.74,2023-02-13
14,sh113616,1117.19,2023-02-13
15,sh110053,1078.18,2023-02-13
16,sh113050,1049.89,2023-02-13
17,sz127030,1037.3,2023-02-13
18,sz127038,1023.69,2023-02-13
19,sh113641,1015.8,2023-02-13
20,sh113044,996.09,2023-02-13
21,sh113057,980.28,2023-02-13
22,sz127056,976.62,2023-02-13
23,sz127036,976.0,2023-02-13
24,sh113661,910.24,2023-02-13
25,sz127073,889.73,2023-02-13
26,sh113042,846.72,2023-02-13
27,sh113655,798.66,2023-02-13
28,sh113061,790.72,2023-02-13
29,sh113059,765.58,2023-02-13
30,sh110081,754.29,2023-02-13
31,sh110079,739.51,2023-02-13
32,sz127015,604.5,2023-02-13
33,sz127049,604.5,2023-02-13
34,sh113016,596.22,2023-02-13
35,sh110061,567.83,2023-02-13
36,sh113633,542.47,2023-02-13
37,sh113055,521.51,2023-02-13
38,sh113634,510.59,2023-02-13
39,sz127012,496.12,2023-02-13
40,sz123108,452.47,2023-02-13
41,sz127046,445.79,2023-02-13
42,sh110073,443.35,2023-02-13
43,sz127058,422.55,2023-02-13
44,sz127061,421.4,2023-02-13
45,sz123119,419.29,2023-02-13
46,sh113060,407.21,2023-02-13
47,sz128111,375.39,2023-02-13
48,sh110082,372.86,2023-02-13
49,sz127064,371.27,2023-02-13
50,sh113045,365.68,2023-02-13
1,sh113052,3542.01,2023-02-14
2,sh113053,3445.11,2023-02-14
3,sh113049,2844.97,2023-02-14
4,sz127045,2715.35,2023-02-14
5,sh113021,2417.38,2023-02-14
6,sz128136,2346.69,2023-02-14
7,sh110059,2125.1,2023-02-14
8,sh110085,1816.54,2023-02-14
9,sh113011,1615.56,2023-02-14
10,sh110075,1384.44,2023-02-14
11,sz123107,1311.48,2023-02-14
12,sh113013,1272.76,2023-02-14
13,sz128095,1231.97,2023-02-14
14,sh113616,1110.92,2023-02-14
15,sh110053,1079.66,2023-02-14
16,sz127030,1056.47,2023-02-14
17,sh113050,1042.65,2023-02-14
18,sz127038,1032.7,2023-02-14
19,sh113641,1013.08,2023-02-14
20,sh113044,997.57,2023-02-14
21,sz127056,985.2,2023-02-14
22,sh113057,977.23,2023-02-14
23,sz127036,970.97,2023-02-14
24,sh113661,910.11,2023-02-14
25,sz127073,893.2,2023-02-14
26,sh113042,849.56,2023-02-14
27,sh113655,823.51,2023-02-14
28,sh113061,783.89,2023-02-14
29,sh113059,775.46,2023-02-14
30,sh110081,740.83,2023-02-14
31,sh110079,728.24,2023-02-14
32,sz127015,604.05,2023-02-14
33,sz127049,604.05,2023-02-14
34,sh113016,590.23,2023-02-14
35,sh110061,568.72,2023-02-14
36,sh113633,545.11,2023-02-14
37,sh113055,523.0,2023-02-14
38,sh113634,513.17,2023-02-14
39,sz127012,494.26,2023-02-14
40,sz123108,452.85,2023-02-14
41,sz127046,446.32,2023-02-14
42,sh110073,445.27,2023-02-14
43,sz127061,430.48,2023-02-14
44,sz127058,428.1,2023-02-14
45,sz123119,414.13,2023-02-14
46,sh113060,406.43,2023-02-14
47,sh110082,379.53,2023-02-14
48,sz128111,378.53,2023-02-14
49,sh113045,368.55,2023-02-14
50,sz127064,367.73,2023-02-14
1,sh113052,3523.31,2023-02-15
2,sh113053,3429.95,2023-02-15
3,sh113049,2851.91,2023-02-15
4,sz127045,2658.98,2023-02-15
5,sh113021,2402.7,2023-02-15
6,sz128136,2364.48,2023-02-15
7,sh110059,2113.36,2023-02-15
8,sh110085,1829.59,2023-02-15
9,sh113011,1610.15,2023-02-15
10,sh110075,1380.81,2023-02-15
11,sz123107,1288.54,2023-02-15
12,sh113013,1266.53,2023-02-15
13,sz128095,1224.39,2023-02-15
14,sh113616,1118.02,2023-02-15
15,sh110053,1067.85,2023-02-15
16,sz127030,1043.25,2023-02-15
17,sh113050,1036.44,2023-02-15
18,sz127038,1020.89,2023-02-15
19,sh113044,994.6,2023-02-15
20,sh113641,993.4,2023-02-15
21,sz127056,979.15,2023-02-15
22,sz127036,970.97,2023-02-15
23,sh113057,964.06,2023-02-15
24,sh113661,903.85,2023-02-15
25,sz127073,881.83,2023-02-15
26,sh113042,843.88,2023-02-15
27,sh113655,803.9,2023-02-15
28,sh113061,779.15,2023-02-15
29,sh113059,756.57,2023-02-15
30,sh110081,746.19,2023-02-15
31,sh110079,725.27,2023-02-15
32,sz127015,598.15,2023-02-15
33,sz127049,598.15,2023-02-15
34,sh113016,584.39,2023-02-15
35,sh110061,562.03,2023-02-15
36,sh113633,522.6,2023-02-15
37,sh113055,514.41,2023-02-15
38,sh113634,510.25,2023-02-15
39,sz127012,494.88,2023-02-15
40,sz123108,452.47,2023-02-15
41,sz127046,451.36,2023-02-15
42,sh110073,440.13,2023-02-15
43,sz127061,424.42,2023-02-15
44,sz127058,415.3,2023-02-15
45,sz123119,406.85,2023-02-15
46,sh113060,402.94,2023-02-15
47,sh110082,378.39,2023-02-15
48,sh113045,374.73,2023-02-15
49,sz128111,373.68,2023-02-15
50,sz127064,372.75,2023-02-15
1,sh113052,3525.39,2023-02-16
2,sh113053,3369.29,2023-02-16
3,sh113049,2838.03,2023-02-16
4,sz127045,2630.53,2023-02-16
5,sh113021,2402.7,2023-02-16
6,sz128136,2350.24,2023-02-16
7,sh110059,2110.42,2023-02-16
8,sh110085,1783.22,2023-02-16
9,sh113011,1610.15,2023-02-16
10,sh110075,1375.38,2023-02-16
11,sz123107,1274.13,2023-02-16
12,sh113013,1255.84,2023-02-16
13,sz128095,1209.49,2023-02-16
14,sh113616,1083.93,2023-02-16
15,sh110053,1060.46,2023-02-16
16,sh113050,1028.17,2023-02-16
17,sz127030,1008.87,2023-02-16
18,sz127038,991.24,2023-02-16
19,sh113044,988.65,2023-02-16
20,sh113641,970.84,2023-02-16
21,sz127056,967.54,2023-02-16
22,sz127036,953.38,2023-02-16
23,sh113057,950.88,2023-02-16
24,sh113661,884.55,2023-02-16
25,sz127073,868.54,2023-02-16
26,sh113042,841.03,2023-02-16
27,sh113655,791.78,2023-02-16
28,sh113061,774.74,2023-02-16
29,sh113059,737.46,2023-02-16
30,sh110081,722.57,2023-02-16
31,sh110079,716.97,2023-02-16
32,sz127015,589.98,2023-02-16
33,sz127049,589.98,2023-02-16
34,sh113016,562.23,2023-02-16
35,sh110061,561.59,2023-02-16
36,sh113634,516.52,2023-02-16
37,sh113055,506.94,2023-02-16
38,sh113633,506.86,2023-02-16
39,sz127012,488.7,2023-02-16
40,sz127046,451.15,2023-02-16
41,sz123108,448.53,2023-02-16
42,sh110073,434.99,2023-02-16
43,sz127058,411.03,2023-02-16
44,sz127061,410.58,2023-02-16
45,sz123119,399.12,2023-02-16
46,sh113060,398.68,2023-02-16
47,sh110082,374.84,2023-02-16
48,sz128111,364.03,2023-02-16
49,sz127064,363.1,2023-02-16
50,sh113045,361.93,2023-02-16
1,sh113052,3471.38,2023-02-17
2,sh113053,3288.17,2023-02-17
3,sh113049,2828.48,2023-02-17
4,sz127045,2622.87,2023-02-17
5,sh113021,2383.13,2023-02-17
6,sz128136,2259.17,2023-02-17
7,sh110059,2092.81,2023-02-17
8,sh110085,1748.56,2023-02-17
9,sh113011,1593.94,2023-02-17
10,sh110075,1366.32,2023-02-17
11,sz123107,1262.98,2023-02-17
12,sh113013,1248.72,2023-02-17
13,sz128095,1173.97,2023-02-17
14,sh110053,1053.08,2023-02-17
15,sh113616,1040.03,2023-02-17
16,sh113050,1009.55,2023-02-17
17,sz127030,1009.53,2023-02-17
18,sh113044,988.65,2023-02-17
19,sz127056,959.46,2023-02-17
20,sh113641,958.21,2023-02-17
21,sz127038,956.66,2023-02-17
22,sz127036,953.02,2023-02-17
23,sh113057,941.75,2023-02-17
24,sh113661,870.96,2023-02-17
25,sz127073,853.51,2023-02-17
26,sh113042,839.61,2023-02-17
27,sh113655,802.5,2023-02-17
28,sh113061,764.49,2023-02-17
29,sh113059,732.31,2023-02-17
30,sh110079,705.7,2023-02-17
31,sh110081,698.08,2023-02-17
32,sz127015,589.98,2023-02-17
33,sz127049,589.98,2023-02-17
34,sh110061,559.36,2023-02-17
35,sh113634,541.78,2023-02-17
36,sh113016,536.33,2023-02-17
37,sh113633,502.39,2023-02-17
38,sh113055,494.98,2023-02-17
39,sz127012,488.7,2023-02-17
40,sz123108,449.09,2023-02-17
41,sz127046,448.42,2023-02-17
42,sh110073,428.57,2023-02-17
43,sz127061,411.45,2023-02-17
44,sz127058,410.32,2023-02-17
45,sz123119,397.78,2023-02-17
46,sh113060,392.86,2023-02-17
47,sh110082,368.79,2023-02-17
48,sh113605,362.09,2023-02-17
49,sz128111,358.17,2023-02-17
50,sz127064,357.68,2023-02-17
1,sh113052,3560.71,2023-02-20
2,sh113053,3345.03,2023-02-20
3,sh113049,2830.22,2023-02-20
4,sz127045,2668.29,2023-02-20
5,sh113021,2427.17,2023-02-20
6,sz128136,2227.15,2023-02-20
7,sh110059,2130.97,2023-02-20
8,sh110085,1795.38,2023-02-20
9,sh113011,1620.96,2023-02-20
10,sh110075,1389.87,2023-02-20
11,sh113013,1287.9,2023-02-20
12,sz123107,1276.75,2023-02-20
13,sz128095,1196.46,2023-02-20
14,sh110053,1079.66,2023-02-20
15,sh113616,1060.27,2023-02-20
16,sz127030,1042.58,2023-02-20
17,sh113050,1033.34,2023-02-20
18,sz127056,1002.36,2023-02-20
19,sh113044,1000.55,2023-02-20
20,sh113057,973.18,2023-02-20
21,sz127038,969.57,2023-02-20
22,sz127036,968.82,2023-02-20
23,sh113641,962.69,2023-02-20
24,sh113661,884.15,2023-02-20
25,sh113655,864.69,2023-02-20
26,sh113042,850.98,2023-02-20
27,sz127073,850.43,2023-02-20
28,sh113061,744.76,2023-02-20
29,sh110079,730.61,2023-02-20
30,sh113059,729.94,2023-02-20
31,sh110081,707.03,2023-02-20
32,sz127015,598.15,2023-02-20
33,sz127049,598.15,2023-02-20
34,sh110061,571.85,2023-02-20
35,sh113016,547.11,2023-02-20
36,sh113055,540.93,2023-02-20
37,sh113634,537.58,2023-02-20
38,sh113633,535.65,2023-02-20
39,sz127012,501.68,2023-02-20
40,sz123108,451.35,2023-02-20
41,sh110073,446.56,2023-02-20
42,sz127046,441.91,2023-02-20
43,sz127061,419.67,2023-02-20
44,sz127058,417.0,2023-02-20
45,sz123119,406.74,2023-02-20
46,sh113060,406.43,2023-02-20
47,sh110082,371.82,2023-02-20
48,sz127064,371.47,2023-02-20
49,sh113605,366.45,2023-02-20
50,sh113043,362.21,2023-02-20
1,sh113052,3575.25,2023-02-21
2,sh113053,3426.16,2023-02-21
3,sh113049,2963.0,2023-02-21
4,sz127045,2703.86,2023-02-21
5,sh113021,2436.96,2023-02-21
6,sz128136,2238.53,2023-02-21
7,sh110059,2139.77,2023-02-21
8,sh110085,1880.91,2023-02-21
9,sh113011,1626.36,2023-02-21
10,sh110075,1389.87,2023-02-21
11,sz123107,1315.42,2023-02-21
12,sh113013,1291.47,2023-02-21
13,sz128095,1154.87,2023-02-21
14,sh110053,1079.66,2023-02-21
15,sh113616,1056.0,2023-02-21
16,sz127030,1051.18,2023-02-21
17,sz127056,1037.69,2023-02-21
18,sh113050,1030.23,2023-02-21
19,sh113044,1010.95,2023-02-21
20,sz127038,979.17,2023-02-21
21,sh113057,977.23,2023-02-21
22,sh113641,969.88,2023-02-21
23,sz127036,964.51,2023-02-21
24,sh113661,891.2,2023-02-21
25,sz127073,878.17,2023-02-21
26,sh113042,852.4,2023-02-21
27,sh113655,846.6,2023-02-21
28,sh113061,754.79,2023-02-21
29,sh113059,743.04,2023-02-21
30,sh110079,728.24,2023-02-21
31,sh110081,712.25,2023-02-21
32,sz127015,605.41,2023-02-21
33,sz127049,605.41,2023-02-21
34,sh110061,573.18,2023-02-21
35,sh113016,560.13,2023-02-21
36,sh113055,543.55,2023-02-21
37,sh113633,534.05,2023-02-21
38,sh113634,530.21,2023-02-21
39,sz127012,499.2,2023-02-21
40,sh110073,451.7,2023-02-21
41,sz123108,447.4,2023-02-21
42,sz127046,438.02,2023-02-21
43,sz127061,423.99,2023-02-21
44,sz127058,416.72,2023-02-21
45,sh113060,406.82,2023-02-21
46,sz123119,403.15,2023-02-21
47,sz127064,387.91,2023-02-21
48,sh110082,372.13,2023-02-21
49,sh110089,363.41,2023-02-21
50,sh113043,362.68,2023-02-21
1,sh113052,3539.93,2023-02-22
2,sh113053,3363.99,2023-02-22
3,sh113049,2977.76,2023-02-22
4,sz127045,2785.39,2023-02-22
5,sh113021,2417.38,2023-02-22
6,sz128136,2190.97,2023-02-22
7,sh110059,2125.1,2023-02-22
8,sh110085,1871.91,2023-02-22
9,sh113011,1615.56,2023-02-22
10,sh110075,1397.12,2023-02-22
11,sz123107,1320.0,2023-02-22
12,sh113013,1281.67,2023-02-22
13,sz128095,1149.78,2023-02-22
14,sh110053,1072.28,2023-02-22
15,sh113616,1046.3,2023-02-22
16,sz127056,1041.73,2023-02-22
17,sz127030,1037.96,2023-02-22
18,sh113050,1029.2,2023-02-22
19,sh113044,1009.47,2023-02-22
20,sh113057,984.33,2023-02-22
21,sz127038,954.45,2023-02-22
22,sz127036,951.94,2023-02-22
23,sh113641,948.61,2023-02-22
24,sh113661,891.87,2023-02-22
25,sz127073,875.86,2023-02-22
26,sh113655,853.12,2023-02-22
27,sh113042,849.56,2023-02-22
28,sh113061,746.2,2023-02-22
29,sh113059,739.18,2023-02-22
