买单执行, sh113578, 100.06, 100, 2023-02-09 00:00:00
买单执行, sh113595, 113.01, 100, 2023-02-09 00:00:00
买单执行, sh113535, 112.96, 100, 2023-02-09 00:00:00
买单执行, sz123126, 112.61, 100, 2023-02-09 00:00:00
买单执行, sz128118, 112.61, 100, 2023-02-09 00:00:00
买单执行, sh113527, 117.18, 100, 2023-02-09 00:00:00
买单执行, sh113574, 117.38, 100, 2023-02-09 00:00:00
买单执行, sh113628, 110.80, 100, 2023-02-09 00:00:00
买单执行, sh113601, 110.10, 100, 2023-02-09 00:00:00
买单执行, sz123106, 114.57, 100, 2023-02-09 00:00:00
买单执行, sz128127, 109.21, 100, 2023-02-09 00:00:00
买单执行, sh113576, 107.87, 100, 2023-02-09 00:00:00
买单执行, sz128062, 107.24, 100, 2023-02-09 00:00:00
买单执行, sz123129, 113.79, 100, 2023-02-09 00:00:00
买单执行, sz128072, 116.84, 100, 2023-02-09 00:00:00
买单执行, sz127034, 105.40, 100, 2023-02-09 00:00:00
卖单执行, sz127034, 105.80, -200, 2023-02-10 00:00:00, 资金费用: 0.00
买单执行, sz128066, 116.89, 100, 2023-02-10 00:00:00
买单执行, sz128049, 127.31, 100, 2023-02-10 00:00:00
买单执行, sz123100, 115.93, 100, 2023-02-10 00:00:00
买单执行, sh113589, 98.60, 100, 2023-02-10 00:00:00
买单执行, sz123155, 120.13, 100, 2023-02-10 00:00:00
买单执行, sh113595, 113.49, 100, 2023-02-10 00:00:00
买单执行, sh113578, 100.10, 100, 2023-02-10 00:00:00
买单执行, sh113535, 113.16, 100, 2023-02-10 00:00:00
买单执行, sz123126, 112.81, 100, 2023-02-10 00:00:00
买单执行, sz128118, 112.62, 100, 2023-02-10 00:00:00
买单执行, sh113527, 117.89, 100, 2023-02-10 00:00:00
买单执行, sh113574, 117.35, 100, 2023-02-10 00:00:00
买单执行, sz123141, 128.98, 100, 2023-02-10 00:00:00
买单执行, sh113628, 111.31, 100, 2023-02-10 00:00:00
买单执行, sz128120, 127.06, 100, 2023-02-10 00:00:00
买单执行, sh113601, 110.21, 100, 2023-02-10 00:00:00
买单执行, sz123153, 120.60, 100, 2023-02-10 00:00:00
买单执行, sh118016, 120.78, 100, 2023-02-10 00:00:00
买单执行, sz123106, 114.80, 100, 2023-02-10 00:00:00
买单执行, sh113524, 120.05, 100, 2023-02-10 00:00:00
买单执行, sz123160, 119.97, 100, 2023-02-10 00:00:00
买单执行, sz128127, 109.27, 100, 2023-02-10 00:00:00
买单执行, sh113566, 125.90, 100, 2023-02-10 00:00:00
买单执行, sz123136, 118.62, 100, 2023-02-10 00:00:00
买单执行, sh113576, 107.89, 100, 2023-02-10 00:00:00
买单执行, sz123127, 124.29, 100, 2023-02-10 00:00:00
买单执行, sh118017, 129.31, 100, 2023-02-10 00:00:00
买单执行, sz128143, 128.60, 100, 2023-02-10 00:00:00
买单执行, sh113561, 128.21, 100, 2023-02-10 00:00:00
买单执行, sz123138, 127.27, 100, 2023-02-10 00:00:00
买单执行, sh111005, 127.67, 100, 2023-02-10 00:00:00
买单执行, sh113546, 127.03, 100, 2023-02-10 00:00:00
买单执行, sz123163, 126.26, 100, 2023-02-10 00:00:00
买单执行, sh113570, 136.73, 100, 2023-02-10 00:00:00
买单执行, sz123052, 138.99, 100, 2023-02-10 00:00:00
买单执行, sz123140, 137.97, 100, 2023-02-10 00:00:00
买单执行, sz123014, 137.62, 100, 2023-02-10 00:00:00
买单执行, sz128062, 107.34, 100, 2023-02-10 00:00:00
买单执行, sz123065, 119.56, 100, 2023-02-10 00:00:00
买单执行, sz123129, 114.64, 100, 2023-02-10 00:00:00
买单执行, sh118029, 127.40, 100, 2023-02-10 00:00:00
买单执行, sz127078, 123.50, 100, 2023-02-10 00:00:00
买单执行, sz127054, 117.89, 100, 2023-02-10 00:00:00
买单执行, sz128072, 116.98, 100, 2023-02-10 00:00:00
买单执行, sh111012, 136.10, 100, 2023-02-10 00:00:00
买单执行, sz123173, 188.60, 100, 2023-02-10 00:00:00
买单执行, sz128082, 159.47, 100, 2023-02-10 00:00:00
买单执行, sh113573, 120.91, 100, 2023-02-10 00:00:00
买单执行, sz128076, 142.70, 100, 2023-02-10 00:00:00
卖单执行, sh113573, 120.67, -100, 2023-02-13 00:00:00, 资金费用: 0.00
卖单执行, sz128076, 141.22, -100, 2023-02-13 00:00:00, 资金费用: 0.00
卖单执行, sz123129, 115.07, -400, 2023-02-13 00:00:00, 资金费用: 0.00
卖单执行, sh113570, 149.30, -1800, 2023-02-14 00:00:00, 资金费用: 0.00
买单执行, sz123100, 118.90, 100, 2023-02-15 00:00:00
买单执行, sz123155, 122.18, 100, 2023-02-15 00:00:00
买单执行, sz128066, 116.90, 100, 2023-02-15 00:00:00
买单执行, sz128049, 127.56, 100, 2023-02-15 00:00:00
买单执行, sh113589, 98.87, 100, 2023-02-15 00:00:00
买单执行, sh113527, 120.32, 100, 2023-02-15 00:00:00
买单执行, sz123141, 130.77, 100, 2023-02-15 00:00:00
买单执行, sh113628, 114.01, 100, 2023-02-15 00:00:00
买单执行, sz123126, 113.58, 100, 2023-02-15 00:00:00
买单执行, sh113535, 113.25, 100, 2023-02-15 00:00:00
